Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Day-2/SauceDemo/Page_Request a Sauce Labs Demo/input__Phone""), ""1234567890"")",Chrome 110.0.0.0,,,2023-06-07 14:45:59,2023-06-07 14:46:00,0.835s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Day-2/SauceDemo/Page_Request a Sauce Labs Demo/select_Select.Sauce Cross-BrowserSauce Mobi_6b7086""), ""Cross-Browser Testing"", true)",Chrome 110.0.0.0,,,2023-06-07 14:46:00,2023-06-07 14:46:02,1.399s,PASSED
"setText(findTestObject(""Object Repository/Day-2/SauceDemo/Page_Request a Sauce Labs Demo/textarea__Sales_Contact_Comments__c""), ""none"")",Chrome 110.0.0.0,,,2023-06-07 14:46:02,2023-06-07 14:46:03,1.039s,PASSED
"click(findTestObject(""Object Repository/Day-2/SauceDemo/Page_Request a Sauce Labs Demo/label_Please check this box if youd like to_15e628""))",Chrome 110.0.0.0,,,2023-06-07 14:46:03,2023-06-07 14:46:03,0.593s,PASSED
"click(findTestObject(""Object Repository/Day-2/SauceDemo/Page_Request a Sauce Labs Demo/button_Submit""))",Chrome 110.0.0.0,,,2023-06-07 14:46:03,2023-06-07 14:46:04,0.597s,PASSED
"click(findTestObject(""Object Repository/Day-2/SauceDemo/Page_Request a Sauce Labs Demo/span_Company details""))",Chrome 110.0.0.0,,,2023-06-07 14:46:04,2023-06-07 14:46:07,3.053s,PASSED
"setText(findTestObject(""Object Repository/Day-2/SauceDemo/Page_Request a Sauce Labs Demo/input__Email""), ""kunj.k@simformsolutions.com"")",Chrome 110.0.0.0,,,2023-06-07 14:46:07,2023-06-07 14:46:08,1.049s,PASSED
"click(findTestObject(""Object Repository/Day-2/SauceDemo/Page_Request a Sauce Labs Demo/button_Submit""))",Chrome 110.0.0.0,,,2023-06-07 14:46:08,2023-06-07 14:46:08,0.500s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-06-07 14:46:08,2023-06-07 14:46:08,0.087s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-06-07 14:46:08,2023-06-07 14:46:08,0.003s,PASSED
,,,,,,,
Test Cases/Day-2/Saucedemo/Saucedemo_Addtocart,Chrome 110.0.0.0,,,2023-06-07 14:46:08,2023-06-07 14:46:20,11.511s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-06-07 14:46:08,2023-06-07 14:46:09,1.001s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-06-07 14:46:10,2023-06-07 14:46:10,0.507s,PASSED
navigateToUrl(Saucedemo),Chrome 110.0.0.0,,,2023-06-07 14:46:10,2023-06-07 14:46:11,0.531s,PASSED
com.Saucedemo_Login.Login(),Chrome 110.0.0.0,,,2023-06-07 14:46:11,2023-06-07 14:46:12,1.787s,PASSED
"click(findTestObject(""Object Repository/Day-2/SauceDemo/Page_Swag Labs/button_Add to cart""))",Chrome 110.0.0.0,,,2023-06-07 14:46:12,2023-06-07 14:46:13,0.592s,PASSED
"click(findTestObject(""Object Repository/Day-2/SauceDemo/Page_Swag Labs/button_Add to cart_1""))",Chrome 110.0.0.0,,,2023-06-07 14:46:13,2023-06-07 14:46:14,0.575s,PASSED
"click(findTestObject(""Object Repository/Day-2/SauceDemo/Page_Swag Labs/a_2""))",Chrome 110.0.0.0,,,2023-06-07 14:46:14,2023-06-07 14:46:14,0.581s,PASSED
"click(findTestObject(""Object Repository/Day-2/SauceDemo/Page_Swag Labs/button_Remove""))",Chrome 110.0.0.0,,,2023-06-07 14:46:14,2023-06-07 14:46:15,0.570s,PASSED
"click(findTestObject(""Object Repository/Day-2/SauceDemo/Page_Swag Labs/button_Checkout""))",Chrome 110.0.0.0,,,2023-06-07 14:46:15,2023-06-07 14:46:15,0.589s,PASSED
"setText(findTestObject(""Object Repository/Day-2/SauceDemo/Page_Swag Labs/input_Checkout Your Information_firstName""), Firstname)",Chrome 110.0.0.0,,,2023-06-07 14:46:15,2023-06-07 14:46:16,1.018s,PASSED
"setText(findTestObject(""Object Repository/Day-2/SauceDemo/Page_Swag Labs/input_Checkout Your Information_lastName""), Lastname)",Chrome 110.0.0.0,,,2023-06-07 14:46:16,2023-06-07 14:46:17,0.925s,PASSED
"setText(findTestObject(""Object Repository/Day-2/SauceDemo/Page_Swag Labs/input_Checkout Your Information_postalCode""), Pincode)",Chrome 110.0.0.0,,,2023-06-07 14:46:17,2023-06-07 14:46:18,0.918s,PASSED
"click(findTestObject(""Object Repository/Day-2/SauceDemo/Page_Swag Labs/input_Cancel_continue""))",Chrome 110.0.0.0,,,2023-06-07 14:46:18,2023-06-07 14:46:19,0.572s,PASSED
"click(findTestObject(""Object Repository/Day-2/SauceDemo/Page_Swag Labs/button_Finish""))",Chrome 110.0.0.0,,,2023-06-07 14:46:19,2023-06-07 14:46:19,0.480s,PASSED
"click(findTestObject(""Object Repository/Day-2/SauceDemo/Page_Swag Labs/button_Back Home""))",Chrome 110.0.0.0,,,2023-06-07 14:46:19,2023-06-07 14:46:20,0.587s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-06-07 14:46:20,2023-06-07 14:46:20,0.074s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-06-07 14:46:20,2023-06-07 14:46:20,0.004s,PASSED
